road_id,road_name,state,rainfall_last_1h,rainfall_last_24h,forecast_rainfall_6h,forecast_rainfall_12h,forecast_rainfall_24h,severe_weather_flag,historical_incident_count,historical_landslide_count,historical_flood_count,previous_road_closures,road_condition_score,elevation,slope,recent_incident_count,recent_incident_severity_score,current_risk_score,disrupted
3,NH-229 Sela Pass,Arunachal Pradesh,0.3,1.2,1.8,3.5,7.0,False,5,3,2,3,66.6,3892.3,44.9,1,45.0,36.5,1
6,NH-02 Imphal Lifeline,Manipur,15.0,42.5,100.9,197.3,295.9,True,4,4,0,1,84.3,943.5,20.2,4,75.0,51.9,1
3,NH-229 Sela Pass,Arunachal Pradesh,9.6,56.9,16.0,26.8,52.3,True,5,5,0,2,63.5,4093.9,49.1,0,0.0,40.7,0
4,NH-06 Meghalaya Corridor,Meghalaya,13.3,87.4,15.8,33.8,72.6,True,3,3,0,1,33.1,1445.3,18.5,0,0.0,32.2,1
11,NH-10 Teesta River Canyon,Sikkim,5.6,15.0,13.9,22.2,41.0,False,9,7,2,0,93.0,1619.8,31.5,4,95.0,61.0,0
11,NH-10 Teesta River Canyon,Sikkim,1.0,9.6,7.6,18.3,38.7,True,8,6,2,0,49.4,1950.1,44.8,0,0.0,30.3,0
5,SH-05 Cherrapunjee Highland,Meghalaya,0.1,0.2,2.8,5.5,11.0,False,12,6,6,1,49.6,1119.3,42.0,3,95.0,51.6,1
7,NH-102 Moreh Border,Manipur,0.3,1.6,6.6,13.2,26.4,False,0,0,0,0,45.0,485.7,17.8,0,0.0,10.6,0
5,SH-05 Cherrapunjee Highland,Meghalaya,0.8,5.6,1.6,3.2,6.4,False,8,7,1,2,39.0,1372.7,32.8,0,0.0,27.5,0
5,SH-05 Cherrapunjee Highland,Meghalaya,10.8,30.9,2.9,5.2,8.3,False,6,6,0,1,61.2,1370.0,39.0,0,0.0,35.2,0
10,NH-08 Tripura Central,Tripura,0.6,5.0,9.9,19.7,39.4,False,0,0,0,0,81.5,50.0,11.5,0,0.0,15.5,0
4,NH-06 Meghalaya Corridor,Meghalaya,0.1,0.9,2.1,4.2,8.4,False,7,0,7,0,60.0,1388.0,35.3,0,0.0,16.2,0
11,NH-10 Teesta River Canyon,Sikkim,0.5,2.3,1.1,2.2,4.5,False,8,7,1,3,70.1,1519.7,45.1,0,0.0,34.0,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,0.6,6.1,1.6,3.2,6.5,False,6,2,4,2,74.9,1957.2,21.7,0,0.0,20.8,0
10,NH-08 Tripura Central,Tripura,26.3,92.7,6.3,14.5,30.4,True,1,1,0,0,37.7,50.0,6.7,3,95.0,51.3,1
7,NH-102 Moreh Border,Manipur,0.5,2.4,4.5,7.9,12.0,True,2,1,1,3,49.6,459.6,26.2,0,0.0,15.2,0
9,NH-54 Aizawl Ridge,Mizoram,14.2,62.2,24.6,55.3,85.5,False,8,3,5,0,39.5,1494.8,39.0,4,45.0,43.4,0
5,SH-05 Cherrapunjee Highland,Meghalaya,2.3,8.9,7.3,14.7,29.3,False,6,4,2,1,52.1,962.8,43.6,1,75.0,45.1,1
4,NH-06 Meghalaya Corridor,Meghalaya,3.2,11.3,0.2,0.4,0.9,False,2,2,0,0,43.6,1399.2,26.9,0,0.0,18.2,0
9,NH-54 Aizawl Ridge,Mizoram,32.4,143.5,0.8,1.4,3.4,True,2,0,2,1,58.2,1264.5,27.0,0,0.0,42.8,1
9,NH-54 Aizawl Ridge,Mizoram,7.9,43.2,26.0,38.7,80.3,False,2,2,0,2,41.0,1238.8,18.1,0,0.0,22.4,1
7,NH-102 Moreh Border,Manipur,1.9,16.4,0.6,1.2,2.4,False,1,1,0,0,50.5,751.0,2.0,2,95.0,37.0,1
10,NH-08 Tripura Central,Tripura,1.5,11.4,0.4,0.8,1.6,False,1,1,0,0,36.5,50.0,8.4,0,0.0,11.4,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,1.3,9.6,2.6,5.1,10.3,False,6,5,1,2,64.9,1793.5,32.8,0,0.0,28.2,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,17.1,47.4,7.0,12.0,22.2,False,6,4,2,1,41.8,2017.3,28.3,4,75.0,48.2,1
4,NH-06 Meghalaya Corridor,Meghalaya,0.6,2.3,0.3,0.5,1.1,False,4,4,0,0,31.1,1339.7,28.3,0,0.0,18.8,0
12,NH-27S Haflong Hill,Assam,2.0,7.9,0.6,1.2,2.5,False,1,1,0,1,51.3,963.6,32.7,0,0.0,17.8,0
7,NH-102 Moreh Border,Manipur,0.6,3.2,0.0,0.1,0.1,False,0,0,0,1,64.1,457.9,17.1,0,0.0,13.7,0
5,SH-05 Cherrapunjee Highland,Meghalaya,21.3,184.9,46.9,82.3,143.7,True,4,4,0,6,37.5,1111.8,39.9,4,75.0,70.4,1
4,NH-06 Meghalaya Corridor,Meghalaya,0.7,7.2,3.3,6.5,13.0,False,4,1,3,2,43.2,1680.3,20.1,0,0.0,13.9,0
11,NH-10 Teesta River Canyon,Sikkim,0.0,0.0,5.5,13.7,28.7,False,10,2,8,2,63.6,1761.5,50.4,1,95.0,47.3,0
8,NH-29 Kohima Mountain,Nagaland,16.5,48.1,6.6,12.7,25.7,False,5,5,0,0,72.8,1451.1,21.6,0,0.0,34.9,0
1,NH-27 Assam Arterial,Assam,0.2,1.7,8.3,16.5,33.1,False,0,0,0,0,27.7,172.5,9.2,2,75.0,25.1,1
9,NH-54 Aizawl Ridge,Mizoram,4.3,14.6,25.3,46.0,111.5,True,7,3,4,2,65.8,1193.9,29.1,2,45.0,35.9,1
3,NH-229 Sela Pass,Arunachal Pradesh,1.6,9.0,3.5,7.1,14.1,False,8,6,2,1,77.3,4001.6,40.7,0,0.0,33.5,0
3,NH-229 Sela Pass,Arunachal Pradesh,8.0,26.9,9.4,22.5,37.9,False,10,4,6,4,62.2,3877.7,50.3,1,95.0,56.5,1
6,NH-02 Imphal Lifeline,Manipur,0.6,4.0,0.4,0.8,1.5,False,3,3,0,1,60.3,861.2,24.9,0,0.0,20.8,1
1,NH-27 Assam Arterial,Assam,6.8,17.8,4.0,5.7,8.6,False,0,0,0,0,47.4,515.0,11.2,1,75.0,31.7,0
6,NH-02 Imphal Lifeline,Manipur,35.1,91.2,0.4,1.0,1.5,True,3,2,1,2,23.9,1050.9,20.2,2,45.0,41.1,0
1,NH-27 Assam Arterial,Assam,3.6,13.7,2.2,4.4,8.9,False,2,2,0,0,19.8,127.8,11.5,0,0.0,12.0,0
11,NH-10 Teesta River Canyon,Sikkim,1.7,7.9,0.5,1.0,2.0,False,6,3,3,1,17.0,1795.8,45.7,0,0.0,19.3,0
11,NH-10 Teesta River Canyon,Sikkim,7.8,36.3,29.1,52.7,118.8,True,7,2,5,2,60.4,1651.8,42.7,0,0.0,28.9,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,1.8,7.2,6.5,9.3,18.3,True,5,0,5,2,48.2,1837.9,18.2,3,45.0,23.6,1
10,NH-08 Tripura Central,Tripura,3.4,22.5,2.7,4.6,6.7,False,2,0,2,0,53.2,154.4,5.8,0,0.0,13.6,1
12,NH-27S Haflong Hill,Assam,13.4,35.4,1.2,2.4,4.9,False,7,3,4,2,60.6,1140.3,30.6,0,0.0,28.3,0
4,NH-06 Meghalaya Corridor,Meghalaya,13.1,110.7,17.8,33.8,76.6,True,4,2,2,0,46.4,1362.7,17.0,0,0.0,36.5,1
8,NH-29 Kohima Mountain,Nagaland,6.2,29.8,15.0,33.5,58.6,False,5,4,1,3,53.4,1830.2,25.3,3,45.0,38.3,0
6,NH-02 Imphal Lifeline,Manipur,1.0,4.3,1.8,3.6,7.2,False,1,1,0,2,65.3,846.3,21.6,0,0.0,17.0,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,7.4,28.8,27.5,67.7,147.5,True,10,2,8,2,57.6,2168.1,29.6,3,45.0,35.6,0
9,NH-54 Aizawl Ridge,Mizoram,2.6,10.4,3.9,7.6,15.7,False,2,2,0,0,86.3,1233.9,36.0,1,75.0,45.0,0
11,NH-10 Teesta River Canyon,Sikkim,6.4,21.5,3.2,6.4,12.7,False,6,6,0,1,64.0,1833.1,44.2,0,0.0,34.7,1
5,SH-05 Cherrapunjee Highland,Meghalaya,3.5,21.8,3.8,7.6,15.2,False,9,5,4,1,82.1,1316.4,36.5,0,0.0,34.0,1
11,NH-10 Teesta River Canyon,Sikkim,44.2,125.0,4.6,9.0,13.1,True,5,5,0,3,50.9,1616.1,49.9,0,0.0,52.6,1
9,NH-54 Aizawl Ridge,Mizoram,15.3,108.7,59.1,98.7,197.9,True,7,3,4,0,45.7,1219.4,40.8,0,0.0,42.8,1
7,NH-102 Moreh Border,Manipur,0.4,1.5,2.0,4.0,8.0,False,2,2,0,1,62.9,807.5,18.8,0,0.0,17.5,0
11,NH-10 Teesta River Canyon,Sikkim,13.7,65.7,36.8,84.9,137.4,True,9,3,6,3,80.2,1762.2,31.2,3,75.0,56.2,1
5,SH-05 Cherrapunjee Highland,Meghalaya,0.7,5.7,10.1,20.3,40.6,False,6,5,1,2,55.8,1276.3,40.8,0,0.0,27.7,1
3,NH-229 Sela Pass,Arunachal Pradesh,2.7,23.3,3.6,7.8,14.8,False,0,0,0,3,85.7,3523.4,43.1,1,75.0,44.9,1
9,NH-54 Aizawl Ridge,Mizoram,0.7,6.4,65.7,158.0,336.2,True,1,1,0,2,79.1,1028.9,28.7,3,95.0,44.6,1
5,SH-05 Cherrapunjee Highland,Meghalaya,1.6,5.3,3.5,7.0,14.0,False,7,5,2,1,46.1,1335.3,28.0,0,0.0,23.6,1
1,NH-27 Assam Arterial,Assam,9.4,26.0,41.9,83.9,153.2,True,0,0,0,0,22.9,50.0,2.0,0,0.0,9.0,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,3.3,9.9,2.2,5.0,8.5,False,5,4,1,0,42.5,2085.5,34.4,4,45.0,34.5,1
4,NH-06 Meghalaya Corridor,Meghalaya,0.7,3.8,2.0,3.9,7.9,False,2,2,0,0,51.8,1316.4,18.9,0,0.0,16.3,0
11,NH-10 Teesta River Canyon,Sikkim,5.8,26.1,0.9,1.3,2.6,False,6,6,0,4,36.8,1532.6,37.4,2,45.0,41.4,1
10,NH-08 Tripura Central,Tripura,17.2,49.9,6.3,13.8,31.3,False,1,1,0,0,53.6,278.0,6.1,0,0.0,21.2,0
5,SH-05 Cherrapunjee Highland,Meghalaya,11.8,34.8,3.7,5.6,12.9,True,5,3,2,0,38.9,1219.6,34.4,4,45.0,36.9,1
7,NH-102 Moreh Border,Manipur,21.3,143.2,63.1,101.3,219.5,True,4,0,4,1,34.2,643.2,24.0,3,45.0,49.8,1
12,NH-27S Haflong Hill,Assam,53.7,167.1,16.3,39.3,59.1,True,5,4,1,4,73.5,1022.7,26.7,1,95.0,78.1,0
10,NH-08 Tripura Central,Tripura,17.3,53.7,36.0,69.5,106.3,True,0,0,0,0,67.2,50.0,4.5,4,75.0,40.5,1
7,NH-102 Moreh Border,Manipur,3.7,11.3,11.5,23.7,51.3,False,2,2,0,1,27.4,497.9,21.1,0,0.0,14.6,0
12,NH-27S Haflong Hill,Assam,0.2,1.8,0.1,0.2,0.4,False,6,6,0,0,42.1,828.0,34.0,0,0.0,25.5,0
10,NH-08 Tripura Central,Tripura,10.9,50.0,13.7,27.4,41.7,True,1,1,0,0,83.3,157.3,4.0,0,0.0,25.3,0
4,NH-06 Meghalaya Corridor,Meghalaya,2.0,12.0,0.8,1.4,2.8,True,7,0,7,1,16.0,1535.6,25.9,1,75.0,28.7,0
4,NH-06 Meghalaya Corridor,Meghalaya,1.0,7.3,1.2,2.4,4.8,False,7,4,3,1,47.7,1371.7,27.0,0,0.0,22.0,0
3,NH-229 Sela Pass,Arunachal Pradesh,13.7,59.1,6.0,12.0,21.1,True,9,6,3,1,57.7,3726.1,37.4,2,45.0,51.2,0
11,NH-10 Teesta River Canyon,Sikkim,17.2,99.9,4.9,7.8,14.1,True,3,3,0,2,100.0,1642.3,43.5,0,0.0,49.7,1
8,NH-29 Kohima Mountain,Nagaland,1.1,6.8,0.9,1.9,3.8,False,2,2,0,2,50.0,1306.4,35.1,0,0.0,19.9,0
10,NH-08 Tripura Central,Tripura,0.1,0.5,6.1,12.2,24.4,False,2,0,2,1,68.7,50.0,9.2,0,0.0,12.2,0
6,NH-02 Imphal Lifeline,Manipur,1.4,4.6,44.0,100.4,175.3,True,7,1,6,3,37.3,735.1,25.4,4,75.0,32.3,1
5,SH-05 Cherrapunjee Highland,Meghalaya,4.0,14.1,0.7,1.3,2.7,False,4,3,1,0,73.5,1496.7,34.7,4,45.0,38.0,1
1,NH-27 Assam Arterial,Assam,13.6,97.3,76.0,111.4,178.1,True,3,0,3,1,58.6,132.0,11.9,1,45.0,41.9,1
9,NH-54 Aizawl Ridge,Mizoram,5.0,26.9,9.7,16.4,23.6,False,8,4,4,1,29.1,1228.2,28.1,0,0.0,23.4,0
1,NH-27 Assam Arterial,Assam,5.3,24.1,1.5,2.2,3.8,False,0,0,0,1,44.0,105.2,6.5,0,0.0,12.7,0
8,NH-29 Kohima Mountain,Nagaland,19.3,64.7,0.9,1.3,2.5,False,9,4,5,0,49.5,1190.2,39.9,3,95.0,60.1,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,5.2,44.9,62.6,128.5,232.1,True,4,3,1,0,50.9,1897.8,36.8,2,45.0,41.2,1
8,NH-29 Kohima Mountain,Nagaland,59.9,243.8,4.6,8.6,12.8,True,3,3,0,0,96.3,1448.2,34.2,0,0.0,57.3,1
5,SH-05 Cherrapunjee Highland,Meghalaya,3.3,30.8,25.2,40.1,99.5,True,13,4,9,2,60.7,1192.6,31.2,0,0.0,29.5,0
1,NH-27 Assam Arterial,Assam,0.3,1.3,1.8,3.6,7.1,False,1,0,1,0,44.8,239.7,2.0,1,45.0,18.6,0
7,NH-102 Moreh Border,Manipur,3.9,16.4,33.2,47.6,76.7,False,2,1,1,2,55.4,733.8,7.8,0,0.0,15.1,0
3,NH-229 Sela Pass,Arunachal Pradesh,13.3,43.2,19.1,32.8,47.1,False,9,5,4,0,68.9,3874.6,55.2,3,75.0,57.7,1
11,NH-10 Teesta River Canyon,Sikkim,2.0,15.9,2.1,4.2,8.4,False,11,8,3,0,52.6,1711.4,43.2,0,0.0,35.7,0
5,SH-05 Cherrapunjee Highland,Meghalaya,4.7,24.0,10.0,21.8,43.9,False,10,4,6,1,50.0,1279.1,43.2,2,95.0,52.7,0
12,NH-27S Haflong Hill,Assam,0.1,0.6,1.1,2.1,4.3,False,4,3,1,1,65.2,798.8,24.2,4,45.0,32.0,0
1,NH-27 Assam Arterial,Assam,3.8,21.0,19.1,29.0,45.8,True,2,0,2,0,62.8,50.0,2.5,4,45.0,25.4,1
3,NH-229 Sela Pass,Arunachal Pradesh,17.3,91.8,14.4,23.8,38.4,True,10,5,5,1,49.9,3964.0,36.4,1,75.0,61.9,1
9,NH-54 Aizawl Ridge,Mizoram,0.5,3.1,1.6,3.1,6.2,False,4,4,0,3,39.9,1171.2,30.2,3,75.0,39.4,0
10,NH-08 Tripura Central,Tripura,5.0,19.0,3.6,5.7,9.3,False,0,0,0,0,63.0,113.5,9.5,2,75.0,33.9,0
1,NH-27 Assam Arterial,Assam,1.8,6.2,50.2,85.4,131.6,True,0,0,0,0,31.6,50.0,5.6,0,0.0,7.1,1
8,NH-29 Kohima Mountain,Nagaland,5.1,22.9,4.5,9.0,18.0,False,5,4,1,5,73.3,1305.1,34.9,0,0.0,30.6,1
4,NH-06 Meghalaya Corridor,Meghalaya,7.9,57.3,31.9,47.4,68.3,False,1,1,0,1,54.7,1480.1,27.7,2,45.0,38.5,1
10,NH-08 Tripura Central,Tripura,4.9,28.8,1.6,3.2,6.5,False,2,1,1,0,28.8,50.0,11.1,0,0.0,14.3,0
9,NH-54 Aizawl Ridge,Mizoram,0.6,2.2,47.3,88.4,132.5,True,4,4,0,0,17.1,1332.8,34.1,2,75.0,36.6,0
3,NH-229 Sela Pass,Arunachal Pradesh,0.2,0.8,2.2,4.4,8.7,False,3,3,0,3,71.9,3735.8,32.7,0,0.0,23.5,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,0.1,0.2,2.5,4.9,9.8,False,5,5,0,0,77.3,1898.5,41.7,1,75.0,48.7,0
5,SH-05 Cherrapunjee Highland,Meghalaya,11.6,98.9,28.5,58.6,89.5,True,5,5,0,0,87.2,1381.6,36.0,4,95.0,73.8,1
4,NH-06 Meghalaya Corridor,Meghalaya,0.3,1.3,0.7,1.3,2.7,False,4,3,1,0,55.7,1580.3,12.3,0,0.0,17.1,0
7,NH-102 Moreh Border,Manipur,6.3,17.0,2.8,4.2,7.1,False,2,2,0,0,41.0,621.9,12.6,0,0.0,16.1,0
1,NH-27 Assam Arterial,Assam,1.1,8.5,10.1,22.8,35.7,True,0,0,0,0,52.9,50.0,14.4,0,0.0,12.5,0
3,NH-229 Sela Pass,Arunachal Pradesh,19.0,62.2,12.7,30.9,64.4,False,13,9,4,2,59.0,4161.3,41.4,0,0.0,47.6,0
3,NH-229 Sela Pass,Arunachal Pradesh,0.7,2.5,2.5,5.0,10.0,False,6,5,1,0,47.6,3813.4,44.6,0,0.0,26.6,0
1,NH-27 Assam Arterial,Assam,23.3,59.8,56.6,88.6,160.9,True,0,0,0,0,35.0,50.0,6.3,0,0.0,18.5,0
12,NH-27S Haflong Hill,Assam,2.4,13.5,0.2,0.5,0.9,False,7,1,6,0,74.1,958.8,28.8,0,0.0,21.6,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,10.1,32.5,19.7,38.7,85.6,False,5,5,0,1,62.8,1848.3,31.9,0,0.0,32.3,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,0.5,1.9,1.0,1.9,3.9,False,7,0,7,0,49.7,1674.3,47.6,0,0.0,17.4,0
10,NH-08 Tripura Central,Tripura,9.5,30.2,11.1,23.5,38.0,True,2,0,2,0,65.6,81.3,7.2,3,45.0,28.6,1
7,NH-102 Moreh Border,Manipur,33.4,111.0,9.7,21.1,38.6,True,4,3,1,1,16.9,441.1,15.8,0,0.0,33.9,0
6,NH-02 Imphal Lifeline,Manipur,27.2,135.5,65.3,110.7,197.7,True,3,3,0,0,47.2,945.6,26.3,1,75.0,64.2,1
8,NH-29 Kohima Mountain,Nagaland,7.6,29.9,2.4,4.0,5.7,False,4,4,0,1,41.9,1654.6,38.8,1,45.0,39.3,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,5.0,29.1,0.6,0.9,1.3,False,2,2,0,2,71.3,1738.4,25.0,0,0.0,25.5,0
12,NH-27S Haflong Hill,Assam,0.9,3.7,4.2,8.3,16.7,False,7,6,1,1,85.7,869.0,20.9,0,0.0,29.8,0
11,NH-10 Teesta River Canyon,Sikkim,0.4,0.9,0.5,1.3,3.0,False,8,6,2,2,72.0,1866.7,44.1,4,45.0,43.1,0
3,NH-229 Sela Pass,Arunachal Pradesh,9.5,54.2,47.4,68.3,105.8,True,7,3,4,2,33.0,3769.8,43.8,0,0.0,30.6,1
5,SH-05 Cherrapunjee Highland,Meghalaya,14.6,85.6,19.2,31.2,66.3,True,6,6,0,3,5.0,1492.1,29.4,0,0.0,35.7,0
6,NH-02 Imphal Lifeline,Manipur,4.0,15.0,1.3,2.6,5.2,False,3,3,0,0,47.3,962.8,23.6,0,0.0,20.8,0
5,SH-05 Cherrapunjee Highland,Meghalaya,2.2,20.2,8.1,14.3,25.4,False,8,2,6,2,43.5,1110.4,40.0,1,45.0,33.8,0
6,NH-02 Imphal Lifeline,Manipur,16.8,105.3,42.1,68.2,134.9,True,3,1,2,0,19.3,1082.0,20.8,0,0.0,30.1,1
7,NH-102 Moreh Border,Manipur,2.2,9.7,11.3,22.6,45.2,False,2,0,2,0,72.8,699.9,16.3,0,0.0,16.1,0
8,NH-29 Kohima Mountain,Nagaland,0.4,2.9,0.8,1.7,3.4,False,4,3,1,2,6.8,1435.7,34.9,0,0.0,14.6,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,2.3,7.8,2.2,4.3,8.7,False,2,1,1,2,58.8,2232.4,32.3,0,0.0,18.9,0
9,NH-54 Aizawl Ridge,Mizoram,3.4,19.7,7.9,14.4,30.3,True,3,1,2,0,98.7,1256.7,37.5,3,45.0,39.5,1
10,NH-08 Tripura Central,Tripura,0.3,1.8,2.3,4.5,9.0,False,0,0,0,1,55.0,250.6,12.5,0,0.0,11.1,0
12,NH-27S Haflong Hill,Assam,0.4,2.8,0.4,0.8,1.6,False,6,2,4,1,37.2,884.1,31.8,0,0.0,16.5,0
1,NH-27 Assam Arterial,Assam,3.3,28.3,10.1,19.5,44.6,False,2,0,2,0,37.3,50.0,2.0,2,75.0,30.4,0
3,NH-229 Sela Pass,Arunachal Pradesh,1.4,9.8,1.1,2.3,4.6,False,9,8,1,3,58.7,3947.9,47.3,0,0.0,36.2,1
4,NH-06 Meghalaya Corridor,Meghalaya,0.3,1.5,0.0,0.1,0.2,False,5,2,3,4,24.8,1321.4,29.9,0,0.0,14.0,0
10,NH-08 Tripura Central,Tripura,9.0,23.7,1.4,2.5,4.4,False,1,0,1,1,58.2,116.0,16.5,4,45.0,28.0,0
10,NH-08 Tripura Central,Tripura,16.7,46.3,13.6,25.4,36.8,False,0,0,0,2,36.6,225.4,10.3,3,45.0,28.1,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,19.6,84.0,14.1,27.3,43.2,True,6,5,1,1,16.2,1878.9,48.4,4,45.0,50.2,0
2,NH-13 Trans-Arunachal,Arunachal Pradesh,4.6,11.8,7.7,18.4,34.2,False,4,2,2,1,31.1,1952.5,38.4,3,75.0,37.5,0
8,NH-29 Kohima Mountain,Nagaland,21.6,95.7,1.7,2.4,4.9,True,2,1,1,4,53.0,1543.3,34.4,1,45.0,47.2,1
12,NH-27S Haflong Hill,Assam,8.3,34.9,12.9,28.8,56.7,True,7,6,1,0,39.6,739.7,41.1,0,0.0,33.1,0
6,NH-02 Imphal Lifeline,Manipur,1.6,6.5,0.8,1.6,3.3,False,2,2,0,0,63.1,1148.3,20.9,0,0.0,18.9,0
5,SH-05 Cherrapunjee Highland,Meghalaya,0.5,1.8,0.2,0.3,0.6,False,6,4,2,4,54.0,1352.7,28.9,0,0.0,22.3,0
6,NH-02 Imphal Lifeline,Manipur,53.5,162.2,7.2,11.7,20.3,True,6,1,5,0,58.9,993.0,19.5,2,75.0,63.5,0
4,NH-06 Meghalaya Corridor,Meghalaya,0.1,0.5,4.6,9.2,18.4,True,5,1,4,0,29.8,1456.2,29.3,0,0.0,12.4,0
9,NH-54 Aizawl Ridge,Mizoram,29.5,163.5,25.4,45.2,108.5,True,9,2,7,1,49.6,1244.0,21.6,0,0.0,45.8,1
7,NH-102 Moreh Border,Manipur,1.1,4.4,2.3,4.6,9.3,False,2,1,1,0,57.0,727.9,12.1,0,0.0,13.9,0
10,NH-08 Tripura Central,Tripura,1.1,4.6,0.2,0.3,0.7,False,4,3,1,0,31.5,151.9,13.4,0,0.0,14.3,0
11,NH-10 Teesta River Canyon,Sikkim,13.5,86.5,1.3,3.1,4.5,True,7,7,0,1,100.0,1621.1,44.8,2,45.0,66.5,0
3,NH-229 Sela Pass,Arunachal Pradesh,6.4,32.1,11.1,27.6,48.0,False,8,5,3,2,56.4,3882.8,39.3,1,45.0,44.0,0
5,SH-05 Cherrapunjee Highland,Meghalaya,16.9,46.3,49.0,115.0,185.0,True,5,5,0,0,55.2,1355.1,37.6,2,75.0,53.8,1
9,NH-54 Aizawl Ridge,Mizoram,1.3,6.1,1.1,2.3,4.6,False,3,3,0,0,42.7,1293.6,27.0,0,0.0,19.0,0
9,NH-54 Aizawl Ridge,Mizoram,12.2,38.3,2.2,4.1,7.8,False,7,2,5,1,67.1,1070.2,31.1,0,0.0,27.9,1
11,NH-10 Teesta River Canyon,Sikkim,1.2,4.9,32.1,58.6,91.8,True,10,4,6,2,66.9,1907.9,39.3,0,0.0,26.9,1
11,NH-10 Teesta River Canyon,Sikkim,0.8,3.2,0.4,0.8,1.6,False,5,5,0,1,39.3,1782.6,35.2,0,0.0,23.6,0
1,NH-27 Assam Arterial,Assam,0.7,6.3,3.9,7.8,15.6,True,0,0,0,1,54.8,288.1,4.9,3,75.0,29.2,0
10,NH-08 Tripura Central,Tripura,5.0,26.2,17.5,25.8,40.0,False,3,0,3,1,63.5,50.0,7.5,3,45.0,27.5,0
5,SH-05 Cherrapunjee Highland,Meghalaya,5.4,31.7,6.0,14.1,22.4,False,5,5,0,2,61.6,1462.6,37.3,0,0.0,33.0,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,1.0,9.1,12.3,24.7,49.4,False,4,0,4,2,45.0,1848.6,29.4,0,0.0,14.4,0
6,NH-02 Imphal Lifeline,Manipur,0.2,1.4,3.9,7.9,15.7,False,5,3,2,0,45.1,930.6,32.0,0,0.0,19.5,0
6,NH-02 Imphal Lifeline,Manipur,0.9,5.6,3.3,6.5,13.1,False,8,3,5,0,50.8,649.8,17.9,0,0.0,18.3,0
6,NH-02 Imphal Lifeline,Manipur,1.1,6.4,13.8,21.5,40.6,True,5,0,5,2,96.3,1044.7,26.4,2,95.0,44.8,1
5,SH-05 Cherrapunjee Highland,Meghalaya,3.9,27.0,4.2,8.3,16.7,False,5,5,0,2,18.8,962.6,28.0,0,0.0,23.8,0
3,NH-229 Sela Pass,Arunachal Pradesh,0.8,7.3,0.6,1.3,2.6,False,8,3,5,2,60.1,3895.8,34.5,0,0.0,23.4,1
3,NH-229 Sela Pass,Arunachal Pradesh,1.4,4.8,9.4,17.8,27.0,False,6,5,1,4,59.6,3938.9,47.8,3,95.0,53.2,1
2,NH-13 Trans-Arunachal,Arunachal Pradesh,0.0,0.0,1.4,2.7,5.5,False,2,2,0,0,7.1,1912.8,36.2,0,0.0,12.3,0
6,NH-02 Imphal Lifeline,Manipur,33.6,209.6,3.5,7.7,15.8,True,5,2,3,0,30.1,901.2,32.2,4,75.0,63.7,1
1,NH-27 Assam Arterial,Assam,1.3,8.1,0.2,0.5,1.0,False,1,1,0,1,51.0,263.6,4.5,0,0.0,12.2,0
7,NH-102 Moreh Border,Manipur,0.7,2.6,19.4,41.3,93.7,True,1,1,0,0,65.8,773.9,13.1,2,75.0,33.8,1
5,SH-05 Cherrapunjee Highland,Meghalaya,19.3,62.2,59.0,113.6,203.0,True,8,3,5,4,49.3,1324.8,27.7,3,75.0,50.1,1
10,NH-08 Tripura Central,Tripura,0.7,5.1,0.1,0.2,0.3,False,2,0,2,1,48.7,206.3,12.8,0,0.0,10.9,0
6,NH-02 Imphal Lifeline,Manipur,6.7,23.3,0.8,1.2,2.6,False,4,1,3,0,50.3,886.8,27.2,4,95.0,43.4,1
1,NH-27 Assam Arterial,Assam,1.9,15.2,10.1,17.9,28.6,False,4,0,4,1,27.5,50.0,10.6,0,0.0,9.3,0
3,NH-229 Sela Pass,Arunachal Pradesh,0.6,2.7,2.2,4.4,8.8,False,9,3,6,1,59.5,3861.3,48.3,0,0.0,25.1,0
3,NH-229 Sela Pass,Arunachal Pradesh,5.0,37.1,33.5,50.0,105.5,True,8,3,5,1,60.3,3966.3,33.9,3,75.0,48.0,1
9,NH-54 Aizawl Ridge,Mizoram,1.7,8.1,3.4,6.7,13.4,False,5,3,2,0,45.9,1283.7,33.0,0,0.0,21.1,0
1,NH-27 Assam Arterial,Assam,17.3,49.4,0.9,1.4,2.9,False,0,0,0,1,42.1,50.0,6.9,0,0.0,17.6,0
12,NH-27S Haflong Hill,Assam,0.0,0.2,5.3,10.7,21.3,False,5,2,3,3,42.8,1005.8,28.6,0,0.0,16.2,0
